latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
-7.9744,33.04861,339.97,0.51,0.41,2023-10-08,1102,1,VIIRS,l,2.0NRT,314.45,7.99,D
-7.97293,38.93536,344,0.41,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,309.03,6.11,D
-7.97245,39.1393,342.64,0.42,0.38,2023-10-08,1102,1,VIIRS,n,2.0NRT,308.15,5.18,D
-7.97102,35.2984,341.97,0.41,0.37,2023-10-08,1102,1,VIIRS,l,2.0NRT,311.17,4.84,D
-7.96763,35.29784,337.18,0.41,0.37,2023-10-08,1102,1,VIIRS,l,2.0NRT,308.44,4.84,D
-7.96716,33.94979,343.73,0.46,0.39,2023-10-08,1102,1,VIIRS,l,2.0NRT,306.65,4.63,D
-7.96708,35.30153,338.66,0.41,0.37,2023-10-08,1102,1,VIIRS,l,2.0NRT,312.87,4.84,D
-7.96658,33.95387,334.71,0.46,0.39,2023-10-08,1102,1,VIIRS,l,2.0NRT,306.88,4.63,D
-7.96588,36.98301,346.38,0.38,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,313.47,10.46,D
-7.96314,38.70613,342.22,0.41,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,312.07,12.64,D
-7.96048,33.65358,340.43,0.47,0.4,2023-10-08,1102,1,VIIRS,n,2.0NRT,312.31,5.47,D
-7.95986,33.65786,345.14,0.47,0.4,2023-10-08,1102,1,VIIRS,n,2.0NRT,315.16,5.27,D
-7.95622,33.65732,337.86,0.47,0.4,2023-10-08,1102,1,VIIRS,l,2.0NRT,310.27,5.27,D
-7.95243,35.52651,337.3,0.4,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,308.89,1.58,D
-7.95243,38.66315,340.18,0.4,0.37,2023-10-08,1102,1,VIIRS,l,2.0NRT,311.94,4.22,D
-7.94535,33.6294,340.38,0.48,0.4,2023-10-08,1102,1,VIIRS,n,2.0NRT,311.64,2.33,D
-7.94488,39.3819,340.72,0.43,0.38,2023-10-08,1102,1,VIIRS,n,2.0NRT,308.31,5.72,D
-7.94413,39.07292,337.89,0.42,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,307.45,3.4,D
-7.9431,33.82422,348.14,0.47,0.39,2023-10-08,1102,1,VIIRS,n,2.0NRT,310.79,5.09,D
-7.94102,33.96414,338.9,0.46,0.39,2023-10-08,1102,1,VIIRS,n,2.0NRT,309.17,10.48,D
-7.9407,33.8154,340.86,0.47,0.39,2023-10-08,1102,1,VIIRS,n,2.0NRT,309.36,3.04,D
-7.94042,33.96828,351.96,0.46,0.39,2023-10-08,1102,1,VIIRS,n,2.0NRT,311.98,10.48,D
-7.94038,39.03351,336.51,0.42,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,305.27,4.56,D
-7.9399,33.61541,335.43,0.48,0.4,2023-10-08,1102,1,VIIRS,l,2.0NRT,310.43,3.73,D
-7.93974,39.06042,335.91,0.42,0.37,2023-10-08,1102,1,VIIRS,l,2.0NRT,305.97,2.29,D
-7.93929,33.61969,341.6,0.48,0.4,2023-10-08,1102,1,VIIRS,n,2.0NRT,310.79,5.04,D
-7.93806,33.95942,343.1,0.46,0.39,2023-10-08,1102,1,VIIRS,l,2.0NRT,312.46,25.04,D
-7.93684,33.9677,344.84,0.46,0.39,2023-10-08,1102,1,VIIRS,n,2.0NRT,317.67,18.65,D
-7.93508,33.95471,345.62,0.46,0.39,2023-10-08,1102,1,VIIRS,l,2.0NRT,310.58,25.04,D
-7.93438,32.58001,338.89,0.54,0.42,2023-10-08,1102,1,VIIRS,l,2.0NRT,313.5,5.42,D
-7.93386,33.96302,335.34,0.46,0.39,2023-10-08,1102,1,VIIRS,l,2.0NRT,307.26,18.65,D
-7.93221,35.11355,340.2,0.41,0.37,2023-10-08,1102,1,VIIRS,l,2.0NRT,313.57,4.29,D
-7.93149,33.95417,354.13,0.46,0.39,2023-10-08,1102,1,VIIRS,n,2.0NRT,310.09,6.31,D
-7.93088,33.95834,333.41,0.46,0.39,2023-10-08,1102,1,VIIRS,l,2.0NRT,307.01,6.31,D
-7.92643,35.29485,314.32,0.41,0.37,2023-10-08,1102,1,VIIRS,l,2.0NRT,322.14,74.45,D
-7.92588,35.29861,367,0.41,0.37,2023-10-08,1102,1,VIIRS,h,2.0NRT,345.61,168.3,D
-7.92458,39.13547,334.72,0.42,0.38,2023-10-08,1102,1,VIIRS,n,2.0NRT,302.88,4.31,D
-7.9238,38.53539,338.14,0.4,0.37,2023-10-08,1102,1,VIIRS,l,2.0NRT,311.35,4.79,D
-7.92248,35.2981,343.57,0.41,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,314.98,6.83,D
-7.92101,38.79761,343.81,0.41,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,307.73,8.51,D
-7.91928,38.8087,346.13,0.41,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,309.59,10.15,D
-7.91715,34.02729,342.59,0.45,0.39,2023-10-08,1102,1,VIIRS,n,2.0NRT,310.61,4.7,D
-7.91655,34.03135,337.27,0.45,0.39,2023-10-08,1102,1,VIIRS,n,2.0NRT,312.26,4.7,D
-7.915,39.08358,345.21,0.42,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,304.48,13.81,D
-7.91357,34.02678,342.04,0.45,0.39,2023-10-08,1102,1,VIIRS,n,2.0NRT,314.94,17.41,D
-7.91298,34.03083,344.53,0.45,0.39,2023-10-08,1102,1,VIIRS,n,2.0NRT,311.43,17.41,D
-7.91095,35.60868,346.61,0.4,0.37,2023-10-08,1102,1,VIIRS,l,2.0NRT,315.12,9.67,D
-7.90794,35.32621,340.12,0.41,0.37,2023-10-08,1102,1,VIIRS,l,2.0NRT,307.17,3.03,D
-7.90759,35.60817,355.74,0.4,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,314.67,9.67,D
-7.90705,35.6118,346.85,0.4,0.37,2023-10-08,1102,1,VIIRS,l,2.0NRT,316.2,9.67,D
-7.90705,38.70864,336.47,0.41,0.37,2023-10-08,1102,1,VIIRS,l,2.0NRT,310.5,4.42,D
-7.90501,35.55614,345.24,0.4,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,315.68,6.39,D
-7.90386,38.47643,346.15,0.4,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,311.51,12.32,D
-7.90062,35.3288,341.74,0.41,0.37,2023-10-08,1102,1,VIIRS,l,2.0NRT,308.65,4.3,D
-7.90049,38.47589,338.98,0.4,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,309.39,12.32,D
-7.90009,35.65848,348,0.4,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,317.04,7.21,D
-7.89602,39.09221,339.24,0.42,0.38,2023-10-08,1102,1,VIIRS,n,2.0NRT,304.62,6.03,D
-7.89481,38.42313,342.42,0.4,0.37,2023-10-08,1102,1,VIIRS,l,2.0NRT,313.9,10.36,D
-7.89426,38.42675,339.48,0.4,0.37,2023-10-08,1102,1,VIIRS,l,2.0NRT,312.68,8.55,D
-7.89269,39.06844,338.87,0.42,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,307.27,8.51,D
-7.89188,36.97784,343.33,0.38,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,307.93,6.41,D
-7.89126,33.79988,342.56,0.47,0.39,2023-10-08,1102,1,VIIRS,l,2.0NRT,308,6.4,D
-7.89043,38.60845,338.47,0.4,0.37,2023-10-08,1102,1,VIIRS,l,2.0NRT,310.42,6.76,D
-7.88935,39.04473,340.82,0.42,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,309.54,12.15,D
-7.88766,33.79931,339.79,0.47,0.39,2023-10-08,1102,1,VIIRS,l,2.0NRT,310.9,7.21,D
-7.88522,33.79049,336.51,0.47,0.39,2023-10-08,1102,1,VIIRS,l,2.0NRT,308.55,3.17,D
-7.88421,38.58131,340.6,0.4,0.37,2023-10-08,1102,1,VIIRS,l,2.0NRT,311.65,5.11,D
-7.88411,38.38082,347.59,0.4,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,307.55,7.51,D
-7.88404,33.79878,347.07,0.47,0.39,2023-10-08,1102,1,VIIRS,n,2.0NRT,307.99,7.21,D
-7.88381,35.65244,337.94,0.4,0.37,2023-10-08,1102,1,VIIRS,l,2.0NRT,312.58,18.93,D
-7.88359,38.45101,340.95,0.4,0.37,2023-10-08,1102,1,VIIRS,l,2.0NRT,313.29,6.05,D
-7.88161,33.78996,347.45,0.47,0.39,2023-10-08,1102,1,VIIRS,n,2.0NRT,309.37,35.78,D
-7.87946,37.50672,343.21,0.39,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,310.33,6.75,D
-7.87892,37.51022,335.96,0.39,0.36,2023-10-08,1102,1,VIIRS,l,2.0NRT,307.96,3.33,D
-7.87864,36.97582,352.39,0.38,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,305.75,8.24,D
-7.87745,29.93536,350.81,0.54,0.5,2023-10-08,1102,1,VIIRS,n,2.0NRT,296.84,15.89,D
-7.87685,29.93374,341.37,0.54,0.51,2023-10-08,1102,1,VIIRS,n,2.0NRT,296.42,12.82,D
-7.87678,29.94011,339.51,0.53,0.5,2023-10-08,1102,1,VIIRS,n,2.0NRT,293.54,8.04,D
-7.87621,29.93853,345.86,0.54,0.5,2023-10-08,1102,1,VIIRS,n,2.0NRT,296.86,17.48,D
-7.87328,36.92176,340.72,0.38,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,306.3,6.29,D
-7.87282,29.93478,354.44,0.54,0.5,2023-10-08,1102,1,VIIRS,n,2.0NRT,294.63,15.89,D
-7.86814,35.19166,337.78,0.41,0.37,2023-10-08,1102,1,VIIRS,l,2.0NRT,309.74,1.58,D
-7.86473,35.19117,338.32,0.41,0.37,2023-10-08,1102,1,VIIRS,l,2.0NRT,310.13,1.66,D
-7.85791,35.19021,343.94,0.41,0.37,2023-10-08,1102,1,VIIRS,l,2.0NRT,310.19,2.54,D
-7.8569,35.36718,346.14,0.41,0.37,2023-10-08,1102,1,VIIRS,l,2.0NRT,308.55,24.18,D
-7.85626,31.3891,341.98,0.43,0.46,2023-10-08,1102,1,VIIRS,n,2.0NRT,306.71,3.23,D
-7.8557,31.39299,330.85,0.43,0.46,2023-10-08,1102,1,VIIRS,l,2.0NRT,305.28,3.23,D
-7.85352,35.36668,354.36,0.41,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,311.89,24.18,D
-7.85322,38.31338,341.44,0.4,0.37,2023-10-08,1102,1,VIIRS,l,2.0NRT,315.1,6.69,D
-7.85298,35.37035,336.4,0.41,0.37,2023-10-08,1102,1,VIIRS,l,2.0NRT,307.11,9.26,D
-7.85254,35.36625,353.68,0.4,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,314.02,21.87,D
-7.85245,35.37402,356.01,0.4,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,311.22,9.26,D
-7.85191,35.37769,346.48,0.4,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,311.12,10.73,D
-7.8519,39.17069,336.04,0.42,0.38,2023-10-08,1102,1,VIIRS,n,2.0NRT,303.74,2.2,D
-7.85144,35.37359,350.73,0.4,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,309.22,6.1,D
-7.8509,35.37725,348.09,0.4,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,311.43,11.03,D
-7.84136,35.5205,343.74,0.4,0.37,2023-10-08,1102,1,VIIRS,l,2.0NRT,317.16,13.95,D
-7.83388,36.28199,337.22,0.39,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,295.65,3.2,D
-7.8325,30.05514,331.19,0.52,0.5,2023-10-08,1102,1,VIIRS,n,2.0NRT,296.39,4.38,D
-7.83072,38.83657,342.05,0.41,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,307.19,6.16,D
-7.82899,39.07403,338.83,0.42,0.38,2023-10-08,1102,1,VIIRS,n,2.0NRT,307.09,9.76,D
-7.82307,39.13509,335.66,0.42,0.38,2023-10-08,1102,1,VIIRS,n,2.0NRT,303.89,3.2,D
-7.8216,30.24378,346.22,0.51,0.49,2023-10-08,1102,1,VIIRS,n,2.0NRT,301.98,11.62,D
-7.82105,38.83126,339.71,0.41,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,305.15,3.94,D
-7.82101,30.24823,341.49,0.51,0.49,2023-10-08,1102,1,VIIRS,n,2.0NRT,298.25,11.62,D
-7.8199,30.24462,355.34,0.51,0.49,2023-10-08,1102,1,VIIRS,n,2.0NRT,300.54,21.4,D
-7.81989,30.25657,352.22,0.51,0.49,2023-10-08,1102,1,VIIRS,n,2.0NRT,299.31,14.95,D
-7.81854,31.38421,333.65,0.43,0.46,2023-10-08,1102,1,VIIRS,l,2.0NRT,307.86,1.82,D
-7.81812,30.2573,346.36,0.51,0.49,2023-10-08,1102,1,VIIRS,n,2.0NRT,299.46,16.31,D
-7.80753,30.26712,338.33,0.51,0.49,2023-10-08,1102,1,VIIRS,n,2.0NRT,298.23,10.01,D
-7.807,30.27092,340.29,0.51,0.49,2023-10-08,1102,1,VIIRS,n,2.0NRT,297.43,10.01,D
-7.80252,30.27001,346.62,0.51,0.49,2023-10-08,1102,1,VIIRS,n,2.0NRT,299.3,10.75,D
-7.79977,38.90025,338.92,0.41,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,304.3,8.03,D
-7.79964,35.37292,349.46,0.4,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,312.08,11.06,D
-7.79626,35.37236,346.6,0.4,0.37,2023-10-08,1102,1,VIIRS,l,2.0NRT,313.36,6,D
-7.79572,35.37604,339.19,0.4,0.37,2023-10-08,1102,1,VIIRS,l,2.0NRT,312.53,4.64,D
-7.79025,36.34681,333.96,0.39,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,299.56,7.66,D
-7.78972,36.35032,344.89,0.39,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,301.15,11.4,D
-7.78719,35.36354,341.88,0.4,0.37,2023-10-08,1102,1,VIIRS,l,2.0NRT,310.01,2.15,D
-7.78405,36.25245,335.13,0.39,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,302.49,3.12,D
-7.783,37.0031,336.94,0.38,0.36,2023-10-08,1102,1,VIIRS,l,2.0NRT,310.78,6.79,D
-7.78111,38.86284,333.52,0.41,0.37,2023-10-08,1102,1,VIIRS,l,2.0NRT,306.17,51.47,D
-7.77629,30.05635,333.27,0.52,0.5,2023-10-08,1102,1,VIIRS,n,2.0NRT,296.45,3.42,D
-7.77511,30.13362,350.73,0.52,0.5,2023-10-08,1102,1,VIIRS,n,2.0NRT,299.2,13.46,D
-7.77488,30.06684,341.1,0.52,0.5,2023-10-08,1102,1,VIIRS,n,2.0NRT,296.76,8.85,D
-7.77352,30.24664,330.83,0.51,0.49,2023-10-08,1102,1,VIIRS,n,2.0NRT,296.35,3.16,D
-7.77112,30.12882,367,0.52,0.5,2023-10-08,1102,1,VIIRS,h,2.0NRT,302.77,13.46,D
-7.76986,30.13813,333.27,0.52,0.5,2023-10-08,1102,1,VIIRS,n,2.0NRT,300.5,7.53,D
-7.76777,30.18752,334.71,0.51,0.5,2023-10-08,1102,1,VIIRS,n,2.0NRT,298.5,3.3,D
-7.7665,30.12866,352.04,0.52,0.5,2023-10-08,1102,1,VIIRS,n,2.0NRT,306.43,16.87,D
-7.76622,32.47385,334.87,0.55,0.43,2023-10-08,1102,1,VIIRS,l,2.0NRT,309.37,3.72,D
-7.76588,30.1333,345.93,0.52,0.5,2023-10-08,1102,1,VIIRS,n,2.0NRT,301.33,16.87,D
-7.76128,30.13294,341.09,0.52,0.5,2023-10-08,1102,1,VIIRS,n,2.0NRT,299.95,16.87,D
-7.76114,36.36002,337.87,0.39,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,304.83,4.3,D
-7.76068,30.13738,353.88,0.52,0.5,2023-10-08,1102,1,VIIRS,n,2.0NRT,302.9,26.61,D
-7.75958,35.36295,339.95,0.4,0.37,2023-10-08,1102,1,VIIRS,l,2.0NRT,312.41,6.62,D
-7.75829,32.7248,337.92,0.53,0.42,2023-10-08,1102,1,VIIRS,l,2.0NRT,310.19,5.31,D
-7.75,38.92673,339.97,0.41,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,308.06,7.1,D
-7.74719,30.23694,331.12,0.51,0.49,2023-10-08,1102,1,VIIRS,n,2.0NRT,299.63,3.69,D
-7.7448,38.80372,343.48,0.41,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,310.51,8.67,D
-7.74423,32.87741,344.52,0.52,0.41,2023-10-08,1102,1,VIIRS,l,2.0NRT,317.49,14.15,D
-7.73642,30.21425,333.85,0.51,0.49,2023-10-08,1102,1,VIIRS,n,2.0NRT,297.19,2.41,D
-7.73602,38.95097,337.22,0.41,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,304.97,4.22,D
-7.73031,35.56245,345.39,0.4,0.37,2023-10-08,1102,1,VIIRS,l,2.0NRT,318.28,12.12,D
-7.72693,30.14704,335.13,0.52,0.5,2023-10-08,1102,1,VIIRS,n,2.0NRT,297.72,2.02,D
-7.72594,30.14855,334.9,0.51,0.5,2023-10-08,1102,1,VIIRS,n,2.0NRT,296.79,4.49,D
-7.72183,33.33743,338.36,0.49,0.4,2023-10-08,1102,1,VIIRS,l,2.0NRT,312.82,10.34,D
-7.72071,34.50706,347.3,0.43,0.38,2023-10-08,1102,1,VIIRS,n,2.0NRT,317.08,4.73,D
-7.71843,38.90594,336.38,0.41,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,305.66,3.06,D
-7.71663,34.51052,348,0.43,0.38,2023-10-08,1102,1,VIIRS,n,2.0NRT,315.04,3.95,D
-7.71606,34.51443,340.88,0.43,0.38,2023-10-08,1102,1,VIIRS,l,2.0NRT,314.34,3.95,D
-7.71445,35.7399,344.17,0.4,0.37,2023-10-08,1102,1,VIIRS,l,2.0NRT,316.74,5.49,D
-7.71256,34.514,342.17,0.43,0.38,2023-10-08,1102,1,VIIRS,l,2.0NRT,316.7,12,D
-7.71102,30.1226,341.44,0.52,0.5,2023-10-08,1102,1,VIIRS,n,2.0NRT,296.96,11.16,D
-7.71043,30.12687,349.69,0.52,0.5,2023-10-08,1102,1,VIIRS,n,2.0NRT,301.74,11.16,D
-7.70985,30.13107,348.04,0.52,0.5,2023-10-08,1102,1,VIIRS,n,2.0NRT,299.33,11.87,D
-7.70905,34.51358,342.98,0.43,0.38,2023-10-08,1102,1,VIIRS,l,2.0NRT,314.33,12,D
-7.70742,30.1485,340,0.51,0.5,2023-10-08,1102,1,VIIRS,n,2.0NRT,296.04,10.59,D
-7.70669,38.80149,343.75,0.41,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,307.83,7.09,D
-7.70651,30.1217,333.87,0.52,0.5,2023-10-08,1102,1,VIIRS,n,2.0NRT,298.36,15.34,D
-7.7064,30.05543,367,0.52,0.5,2023-10-08,1102,1,VIIRS,h,2.0NRT,300.25,44.22,D
-7.70611,38.80518,339.81,0.41,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,309.18,7.09,D
-7.70593,30.12586,355.97,0.52,0.5,2023-10-08,1102,1,VIIRS,n,2.0NRT,300.89,15.34,D
-7.70536,30.12998,342.9,0.52,0.5,2023-10-08,1102,1,VIIRS,n,2.0NRT,297.01,18.85,D
-7.70265,38.82737,338.96,0.41,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,306.19,31.69,D
-7.70236,30.05089,338.64,0.52,0.5,2023-10-08,1102,1,VIIRS,n,2.0NRT,293.85,69.1,D
-7.70176,30.05523,342.55,0.52,0.5,2023-10-08,1102,1,VIIRS,n,2.0NRT,295.74,44.22,D
-7.69731,32.98949,339.47,0.51,0.41,2023-10-08,1102,1,VIIRS,l,2.0NRT,310.88,9.45,D
-7.69092,30.2006,367,0.51,0.49,2023-10-08,1102,1,VIIRS,h,2.0NRT,298.35,14.66,D
-7.68686,30.19658,337.2,0.51,0.49,2023-10-08,1102,1,VIIRS,n,2.0NRT,296.05,4.58,D
-7.68637,30.20005,334.93,0.51,0.49,2023-10-08,1102,1,VIIRS,n,2.0NRT,295.91,4.94,D
-7.68587,33.01593,350.42,0.51,0.41,2023-10-08,1102,1,VIIRS,n,2.0NRT,312.51,8.15,D
-7.68202,39.13979,336.53,0.42,0.38,2023-10-08,1102,1,VIIRS,n,2.0NRT,308.58,4.2,D
-7.67605,38.9301,336.73,0.41,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,306.31,3.18,D
-7.66886,33.02754,343.79,0.51,0.41,2023-10-08,1102,1,VIIRS,l,2.0NRT,314.52,19.24,D
-7.66858,38.79922,330.86,0.41,0.37,2023-10-08,1102,1,VIIRS,l,2.0NRT,302.27,6.91,D
-7.668,38.80294,338.59,0.41,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,306.9,6.56,D
-7.66458,38.80244,339.35,0.41,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,305.99,6.56,D
-7.66298,35.25786,352.7,0.41,0.37,2023-10-08,1102,1,VIIRS,l,2.0NRT,316.16,51.62,D
-7.66192,39.0201,334.86,0.42,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,303.01,11.51,D
-7.65966,39.01202,337.39,0.42,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,305.43,4.59,D
-7.65729,39.02707,341.85,0.42,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,306.16,5.44,D
-7.65576,39.19441,336.54,0.42,0.38,2023-10-08,1102,1,VIIRS,n,2.0NRT,306.49,4.01,D
-7.65387,30.20144,331.04,0.51,0.49,2023-10-08,1102,1,VIIRS,n,2.0NRT,296.99,3.38,D
-7.6523,38.99165,338.97,0.42,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,307.1,50.24,D
-7.65093,39.13489,337.3,0.42,0.38,2023-10-08,1102,1,VIIRS,n,2.0NRT,306.43,4.45,D
-7.64827,38.99486,336.98,0.42,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,301.94,50.24,D
-7.64518,39.03683,332.65,0.42,0.38,2023-10-08,1102,1,VIIRS,l,2.0NRT,303.37,1.76,D
-7.64439,38.88625,332.45,0.41,0.37,2023-10-08,1102,1,VIIRS,l,2.0NRT,305.27,3.39,D
-7.64169,31.55923,352.94,0.41,0.45,2023-10-08,1102,1,VIIRS,n,2.0NRT,308.35,10.1,D
-7.64067,31.55577,338.39,0.41,0.45,2023-10-08,1102,1,VIIRS,l,2.0NRT,310.39,7.64,D
-7.64016,31.55949,352.54,0.41,0.45,2023-10-08,1102,1,VIIRS,n,2.0NRT,308.83,9.66,D
-7.62542,36.4741,343.28,0.39,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,312.18,4.56,D
-7.62486,35.91135,342.4,0.39,0.36,2023-10-08,1102,1,VIIRS,l,2.0NRT,315.39,22.06,D
-7.62328,35.92195,348.17,0.39,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,314.23,5.51,D
-7.61465,32.99911,340.16,0.51,0.41,2023-10-08,1102,1,VIIRS,l,2.0NRT,313.7,5.98,D
-7.61311,39.04317,337.43,0.42,0.38,2023-10-08,1102,1,VIIRS,n,2.0NRT,305.15,3.6,D
-7.61093,33.27743,336.52,0.49,0.4,2023-10-08,1102,1,VIIRS,l,2.0NRT,310.98,5.71,D
-7.60904,33.27445,348.07,0.49,0.4,2023-10-08,1102,1,VIIRS,n,2.0NRT,316.36,9.74,D
-7.60903,33.39809,338.52,0.48,0.4,2023-10-08,1102,1,VIIRS,l,2.0NRT,312.59,4.15,D
-7.60312,37.07107,339.33,0.38,0.36,2023-10-08,1102,1,VIIRS,l,2.0NRT,311.93,31.31,D
-7.60271,33.00196,336.6,0.51,0.41,2023-10-08,1102,1,VIIRS,n,2.0NRT,311.28,2.44,D
-7.6026,37.07453,339.67,0.38,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,308.24,2.52,D
-7.59992,38.85648,342.86,0.41,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,301.64,5.89,D
-7.59964,37.20542,332.99,0.38,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,306.87,3.1,D
-7.59911,37.20889,336.14,0.38,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,305.1,3.76,D
-7.59401,32.98209,344.9,0.51,0.41,2023-10-08,1102,1,VIIRS,n,2.0NRT,312.53,5.97,D
-7.59281,33.41093,339.72,0.48,0.4,2023-10-08,1102,1,VIIRS,n,2.0NRT,314.52,8.61,D
-7.59026,32.98146,340.97,0.51,0.41,2023-10-08,1102,1,VIIRS,l,2.0NRT,309.71,5.97,D
-7.58701,38.78224,336.14,0.41,0.37,2023-10-08,1102,1,VIIRS,l,2.0NRT,306.58,3.72,D
-7.5829,36.00985,340.92,0.39,0.36,2023-10-08,1102,1,VIIRS,l,2.0NRT,311.44,4.03,D
-7.57691,32.88473,337.5,0.52,0.41,2023-10-08,1102,1,VIIRS,l,2.0NRT,311.19,5.19,D
-7.57649,39.14242,337.92,0.42,0.38,2023-10-08,1102,1,VIIRS,n,2.0NRT,305.55,3.72,D
-7.57385,35.52626,337.09,0.4,0.37,2023-10-08,1102,1,VIIRS,l,2.0NRT,311.98,2.02,D
-7.57017,32.96028,344.74,0.51,0.41,2023-10-08,1102,1,VIIRS,n,2.0NRT,319.58,21.01,D
-7.57004,31.40728,336.5,0.42,0.45,2023-10-08,1102,1,VIIRS,n,2.0NRT,303.56,2.54,D
-7.56954,32.96471,336.88,0.51,0.41,2023-10-08,1102,1,VIIRS,n,2.0NRT,311.15,9.24,D
-7.56925,33.46948,342.77,0.48,0.4,2023-10-08,1102,1,VIIRS,n,2.0NRT,311.11,8.55,D
-7.56639,32.95976,340.31,0.51,0.41,2023-10-08,1102,1,VIIRS,n,2.0NRT,310.5,3.64,D
-7.55801,32.88373,344,0.52,0.41,2023-10-08,1102,1,VIIRS,n,2.0NRT,311.26,10.03,D
-7.55797,32.8819,336.76,0.52,0.41,2023-10-08,1102,1,VIIRS,l,2.0NRT,310.94,5.66,D
-7.55733,32.88842,337.96,0.52,0.41,2023-10-08,1102,1,VIIRS,l,2.0NRT,312.48,4.77,D
-7.55732,32.8866,343.57,0.52,0.41,2023-10-08,1102,1,VIIRS,n,2.0NRT,311.9,8.53,D
-7.55423,32.88318,347.35,0.52,0.41,2023-10-08,1102,1,VIIRS,l,2.0NRT,312.11,12.55,D
-7.55355,32.88786,336.75,0.52,0.41,2023-10-08,1102,1,VIIRS,l,2.0NRT,311.24,8.01,D
-7.544,38.96667,340.49,0.42,0.37,2023-10-08,1102,1,VIIRS,n,2.0NRT,305.23,3.91,D
-7.54381,33.05974,346.4,0.5,0.41,2023-10-08,1102,1,VIIRS,n,2.0NRT,314.71,7.74,D
-7.54114,37.18864,354.08,0.38,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,306.82,13.98,D
-7.54061,37.19212,334.01,0.38,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,303.57,3.5,D
-7.53015,37.19407,346,0.38,0.36,2023-10-08,1102,1,VIIRS,n,2.0NRT,306.72,25.4,D
-7.52963,37.04139,335.73,0.38,0.36,2023-10-08,1102,1,VIIRS,l,2.0NRT,309.68,4.05,D
-7.52458,33.22968,338.82,0.49,0.41,2023-10-08,1102,1,VIIRS,l,2.0NRT,311.86,7.79,D
