"Product ID",Time,Satellite,F1,X,Y,Latitude,Longitude
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,334,838,151,-5.3800465626427,-45.329958891032
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,329,865,246,-4.5922913910222,-45.756581907641
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,322,877,273,-4.3769074631709,-45.915664505602
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,332,881,373,-3.4989018650658,-46.148841292483
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,347,910,133,-5.6824856499337,-45.928033816209
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,407,936,251,-4.6885492159946,-46.390861508544
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,370,936,252,-4.6796890787188,-46.392839704947
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,371,937,251,-4.690525436008,-46.399656579634
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,376,937,252,-4.6816652742018,-46.401634677914
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,355,940,658,-1.0896765623867,-47.228024117601
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,326,941,658,-1.0916443293887,-47.236793643998
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,321,962,581,-1.8154395323534,-47.26966509347
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,343,994,486,-2.7203906694204,-47.36371839697
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,328,995,486,-2.7223577839921,-47.372496392222
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,352,1005,371,-3.7612118068898,-47.234158879527
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,333,1006,371,-3.7631781931218,-47.242946092688
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,327,1040,227,-5.1060751617988,-47.258637483773
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,373,1041,227,-5.1080383103551,-47.267441282747
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,321,1049,145,-5.8503206597682,-47.176527496591
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,331,1049,146,-5.8414603639301,-47.178496368486
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,399,1062,530,-2.4640508125357,-48.046970690557
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,371,1063,529,-2.4748769203864,-48.053786681506
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,477,1063,530,-2.4660139669873,-48.055747704882
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,349,1088,352,-4.0925431489319,-47.926367096386
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,367,1088,353,-4.0836814639354,-47.928327145629
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,380,1089,353,-4.0856400970411,-47.937119387245
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,321,1092,282,-4.720676277143,-47.824334025211
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,388,1095,273,-4.8062993174266,-47.833092362326
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,364,1096,272,-4.8171180178844,-47.839933194189
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,326,1096,273,-4.8082569488165,-47.841893258527
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,328,1102,367,-3.987040899125,-48.078839903385
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,328,1103,367,-3.988999719312,-48.087630820939
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,420,1110,334,-4.2951262997197,-48.084561264102
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,348,1111,334,-4.2970830280815,-48.093356115001
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,329,1113,248,-5.063037933331,-47.942561564249
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,336,1113,249,-5.054177220032,-47.94451982219
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,336,1113,250,-5.0453165067329,-47.946478080131
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,336,1123,184,-5.6496444137375,-47.90533987281
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,335,1135,336,-4.3262980400311,-48.308355735572
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,387,1135,337,-4.31743719374,-48.310311195575
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,320,1136,337,-4.3193923135306,-48.319106535916
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,347,1142,364,-4.0918737311072,-48.424655987064
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,361,1142,365,-4.0830128846235,-48.426610662092
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,323,1149,272,-4.9207082054621,-48.30645994231
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,340,1151,117,-6.297848465486,-48.021220853298
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,446,1152,255,-5.0771842038442,-48.299662224508
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,446,1152,256,-5.0683242298289,-48.301615778143
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,354,1153,255,-5.0791357420396,-48.308467918168
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,322,1173,452,-3.3727156518899,-48.869034831141
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,327,1174,453,-3.3658089006403,-48.879773598328
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,324,1194,465,-3.2985548129568,-49.078910084345
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,326,1225,491,-3.128730868721,-49.401945703841
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,356,1230,506,-3.0056114379765,-49.475101406422
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,324,1323,476,-3.4524093913202,-50.233891687968
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,342,1329,465,-3.5614486479733,-50.265300541257
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,325,1330,465,-3.5633906822528,-50.27409102252
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,337,1343,485,-3.4115836908772,-50.427124525869
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,321,1425,427,-4.0836085564312,-51.036116849577
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,347,1433,460,-3.8071599313655,-51.17007616013
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,333,1433,461,-3.7983147359498,-51.172003511831
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,321,1453,478,-3.6866058664371,-51.380652474221
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,336,1465,496,-3.5506252285575,-51.520847437035
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,327,1466,598,-2.6506607766307,-51.726579349432
S3A_SL_1_RBT____20231005T011011_20231005T011210_20231006T091044_0119_104_116_5940_PS1_O_NT_004,"2023-10-05 01:10:11",S3A,327,1467,598,-2.6526026244103,-51.735362394874
S3A_SL_1_RBT____20231005T011210_20231005T011510_20231006T110444_0179_104_117_0000_PS1_O_NT_004,"2023-10-05 01:12:10",S3A,323,1269,445,3.407465112535,-51.257713409243
S3A_SL_1_RBT____20231005T011210_20231005T011510_20231006T110444_0179_104_117_0000_PS1_O_NT_004,"2023-10-05 01:12:10",S3A,324,1270,438,3.3434893558372,-51.252556268149
S3A_SL_1_RBT____20231005T011210_20231005T011510_20231006T110444_0179_104_117_0000_PS1_O_NT_004,"2023-10-05 01:12:10",S3A,320,1270,445,3.4054742884956,-51.266491736881
S3A_SL_1_RBT____20231005T011210_20231005T011510_20231006T110444_0179_104_117_0000_PS1_O_NT_004,"2023-10-05 01:12:10",S3A,329,1270,446,3.4143292788754,-51.268482518129
S3A_SL_1_RBT____20231005T024510_20231005T024810_20231006T110845_0179_104_117_5580_PS1_O_NT_004,"2023-10-05 02:45:10",S3A,328,94,1164,-15.998942806364,-60.937699585243
S3A_SL_1_RBT____20231005T024510_20231005T024810_20231006T110845_0179_104_117_5580_PS1_O_NT_004,"2023-10-05 02:45:10",S3A,328,94,1165,-15.990232268283,-60.940152428765
S3A_SL_1_RBT____20231005T024510_20231005T024810_20231006T110845_0179_104_117_5580_PS1_O_NT_004,"2023-10-05 02:45:10",S3A,335,128,1189,-15.861383141795,-61.305218011046
S3A_SL_1_RBT____20231005T024510_20231005T024810_20231006T110845_0179_104_117_5580_PS1_O_NT_004,"2023-10-05 02:45:10",S3A,321,133,1173,-16.012677595688,-61.311377149924
S3A_SL_1_RBT____20231005T024510_20231005T024810_20231006T110845_0179_104_117_5580_PS1_O_NT_004,"2023-10-05 02:45:10",S3A,320,135,1176,-15.991220439008,-61.336721996307
S3A_SL_1_RBT____20231005T024510_20231005T024810_20231006T110845_0179_104_117_5580_PS1_O_NT_004,"2023-10-05 02:45:10",S3A,333,153,1032,-17.289401902093,-61.145929754782
S3A_SL_1_RBT____20231005T024510_20231005T024810_20231006T110845_0179_104_117_5580_PS1_O_NT_004,"2023-10-05 02:45:10",S3A,333,153,1033,-17.280684596409,-61.1484094226
S3A_SL_1_RBT____20231005T024510_20231005T024810_20231006T110845_0179_104_117_5580_PS1_O_NT_004,"2023-10-05 02:45:10",S3A,327,178,1144,-16.371436118805,-61.6471842976
S3A_SL_1_RBT____20231005T024510_20231005T024810_20231006T110845_0179_104_117_5580_PS1_O_NT_004,"2023-10-05 02:45:10",S3A,327,178,1145,-16.362707020753,-61.649615127947
S3A_SL_1_RBT____20231005T024210_20231005T024510_20231006T110841_0179_104_117_5400_PS1_O_NT_004,"2023-10-05 02:42:10",S3A,331,560,1016,-28.88140022627,-61.799022825387
S3A_SL_1_RBT____20231005T024210_20231005T024510_20231006T110841_0179_104_117_5400_PS1_O_NT_004,"2023-10-05 02:42:10",S3A,331,561,1016,-28.883808772834,-61.808902373786
S3A_SL_1_RBT____20231005T024210_20231005T024510_20231006T110841_0179_104_117_5400_PS1_O_NT_004,"2023-10-05 02:42:10",S3A,332,576,894,-29.985041430639,-61.619518081287
S3A_SL_1_RBT____20231005T024210_20231005T024510_20231006T110841_0179_104_117_5400_PS1_O_NT_004,"2023-10-05 02:42:10",S3A,359,685,649,-32.385884738892,-62.033335146571
S3A_SL_1_RBT____20231005T024210_20231005T024510_20231006T110841_0179_104_117_5400_PS1_O_NT_004,"2023-10-05 02:42:10",S3A,364,686,650,-32.379529741775,-62.04640652455
S3A_SL_1_RBT____20231005T024210_20231005T024510_20231006T110841_0179_104_117_5400_PS1_O_NT_004,"2023-10-05 02:42:10",S3A,344,1107,1066,-29.6483905396,-67.383388057438
S3A_SL_1_RBT____20231005T024210_20231005T024510_20231006T110841_0179_104_117_5400_PS1_O_NT_004,"2023-10-05 02:42:10",S3A,346,1108,1065,-29.659194674982,-67.391169731908
S3A_SL_1_RBT____20231005T024210_20231005T024510_20231006T110841_0179_104_117_5400_PS1_O_NT_004,"2023-10-05 02:42:10",S3A,346,1108,1066,-29.650391254744,-67.393457658656
S3A_SL_1_RBT____20231005T024810_20231005T025110_20231006T111032_0179_104_117_5760_PS1_O_NT_004,"2023-10-05 02:48:10",S3A,323,80,243,-13.534288259986,-61.482936554123
S3A_SL_1_RBT____20231005T024810_20231005T025110_20231006T111032_0179_104_117_5760_PS1_O_NT_004,"2023-10-05 02:48:10",S3A,338,112,249,-13.555713306652,-61.782902838833
S3A_SL_1_RBT____20231005T024810_20231005T025110_20231006T111032_0179_104_117_5760_PS1_O_NT_004,"2023-10-05 02:48:10",S3A,338,112,250,-13.546983981606,-61.785250933815
S3A_SL_1_RBT____20231005T024810_20231005T025110_20231006T111032_0179_104_117_5760_PS1_O_NT_004,"2023-10-05 02:48:10",S3A,367,119,251,-13.554338234053,-61.850145641573
S3A_SL_1_RBT____20231005T024810_20231005T025110_20231006T111032_0179_104_117_5760_PS1_O_NT_004,"2023-10-05 02:48:10",S3A,341,164,20,-15.675258209851,-61.704703938601
S3A_SL_1_RBT____20231005T024810_20231005T025110_20231006T111032_0179_104_117_5760_PS1_O_NT_004,"2023-10-05 02:48:10",S3A,341,164,21,-15.666528134953,-61.707111622572
S3A_SL_1_RBT____20231005T024810_20231005T025110_20231006T111032_0179_104_117_5760_PS1_O_NT_004,"2023-10-05 02:48:10",S3A,330,165,21,-15.668858035513,-61.716124511594
S3A_SL_1_RBT____20231005T024810_20231005T025110_20231006T111032_0179_104_117_5760_PS1_O_NT_004,"2023-10-05 02:48:10",S3A,331,167,303,-13.209624027478,-62.400172004838
S3A_SL_1_RBT____20231005T024810_20231005T025110_20231006T111032_0179_104_117_5760_PS1_O_NT_004,"2023-10-05 02:48:10",S3A,331,168,304,-13.203149795453,-62.411420723707
S3A_SL_1_RBT____20231005T024810_20231005T025110_20231006T111032_0179_104_117_5760_PS1_O_NT_004,"2023-10-05 02:48:10",S3A,321,183,233,-13.858096729789,-62.380395767376
S3A_SL_1_RBT____20231005T024810_20231005T025110_20231006T111032_0179_104_117_5760_PS1_O_NT_004,"2023-10-05 02:48:10",S3A,320,246,419,-12.371652451534,-63.370629107736
S3A_SL_1_RBT____20231005T024810_20231005T025110_20231006T111032_0179_104_117_5760_PS1_O_NT_004,"2023-10-05 02:48:10",S3A,321,247,420,-12.365109896397,-63.381808203726
S3A_SL_1_RBT____20231005T024810_20231005T025110_20231006T111032_0179_104_117_5760_PS1_O_NT_004,"2023-10-05 02:48:10",S3A,366,248,423,-12.341037102227,-63.397509290057
S3A_SL_1_RBT____20231005T024810_20231005T025110_20231006T111032_0179_104_117_5760_PS1_O_NT_004,"2023-10-05 02:48:10",S3A,366,248,424,-12.332272091018,-63.399769951165
S3A_SL_1_RBT____20231005T024810_20231005T025110_20231006T111032_0179_104_117_5760_PS1_O_NT_004,"2023-10-05 02:48:10",S3A,341,249,423,-12.343258030479,-63.406422181887
S3A_SL_1_RBT____20231005T024810_20231005T025110_20231006T111032_0179_104_117_5760_PS1_O_NT_004,"2023-10-05 02:48:10",S3A,341,249,424,-12.334492831423,-63.4086825829
S3A_SL_1_RBT____20231005T024810_20231005T025110_20231006T111032_0179_104_117_5760_PS1_O_NT_004,"2023-10-05 02:48:10",S3A,337,256,415,-12.428932949444,-63.450716158643
S3A_SL_1_RBT____20231005T024810_20231005T025110_20231006T111032_0179_104_117_5760_PS1_O_NT_004,"2023-10-05 02:48:10",S3A,325,346,212,-14.409656076873,-63.793723298788
S3A_SL_1_RBT____20231005T024810_20231005T025110_20231006T111032_0179_104_117_5760_PS1_O_NT_004,"2023-10-05 02:48:10",S3A,331,347,215,-14.385559576738,-63.809583357429
S3A_SL_1_RBT____20231005T024810_20231005T025110_20231006T111032_0179_104_117_5760_PS1_O_NT_004,"2023-10-05 02:48:10",S3A,325,360,301,-13.65954831332,-64.122186213886
S3A_SL_1_RBT____20231005T024810_20231005T025110_20231006T111032_0179_104_117_5760_PS1_O_NT_004,"2023-10-05 02:48:10",S3A,360,360,319,-13.501497257289,-64.162914131955
S3A_SL_1_RBT____20231005T024810_20231005T025110_20231006T111032_0179_104_117_5760_PS1_O_NT_004,"2023-10-05 02:48:10",S3A,347,360,320,-13.492716414786,-64.165174856516
S3A_SL_1_RBT____20231005T024810_20231005T025110_20231006T111032_0179_104_117_5760_PS1_O_NT_004,"2023-10-05 02:48:10",S3A,320,388,427,-12.614100819565,-64.655580469503
S3A_SL_1_RBT____20231005T024810_20231005T025110_20231006T111032_0179_104_117_5760_PS1_O_NT_004,"2023-10-05 02:48:10",S3A,320,388,428,-12.605311364295,-64.657805276195
S3A_SL_1_RBT____20231005T024810_20231005T025110_20231006T111032_0179_104_117_5760_PS1_O_NT_004,"2023-10-05 02:48:10",S3A,320,428,397,-12.964917071531,-64.946438329604
S3A_SL_1_RBT____20231005T024810_20231005T025110_20231006T111032_0179_104_117_5760_PS1_O_NT_004,"2023-10-05 02:48:10",S3A,335,428,398,-12.956122408283,-64.948660178506
S3A_SL_1_RBT____20231005T024810_20231005T025110_20231006T111032_0179_104_117_5760_PS1_O_NT_004,"2023-10-05 02:48:10",S3A,329,436,452,-12.498467697097,-65.139748885845
S3A_SL_1_RBT____20231005T024810_20231005T025110_20231006T111032_0179_104_117_5760_PS1_O_NT_004,"2023-10-05 02:48:10",S3A,320,438,315,-13.70780206127,-64.853134483215
S3A_SL_1_RBT____20231005T024810_20231005T025110_20231006T111032_0179_104_117_5760_PS1_O_NT_004,"2023-10-05 02:48:10",S3A,320,438,316,-13.699008654124,-64.855373092511
S3A_SL_1_RBT____20231005T024810_20231005T025110_20231006T111032_0179_104_117_5760_PS1_O_NT_004,"2023-10-05 02:48:10",S3A,321,458,226,-14.534114816898,-64.832906888809
S3A_SL_1_RBT____20231005T024810_20231005T025110_20231006T111032_0179_104_117_5760_PS1_O_NT_004,"2023-10-05 02:48:10",S3A,351,459,229,-14.509920752213,-64.848670876637
S3A_SL_1_RBT____20231005T024810_20231005T025110_20231006T111032_0179_104_117_5760_PS1_O_NT_004,"2023-10-05 02:48:10",S3A,321,460,230,-14.503313063487,-64.859925418383
S3A_SL_1_RBT____20231005T024810_20231005T025110_20231006T111032_0179_104_117_5760_PS1_O_NT_004,"2023-10-05 02:48:10",S3A,364,464,355,-13.412500562467,-65.175513447487
S3A_SL_1_RBT____20231005T024810_20231005T025110_20231006T111032_0179_104_117_5760_PS1_O_NT_004,"2023-10-05 02:48:10",S3A,334,465,355,-13.414668060905,-65.184477121614
S3A_SL_1_RBT____20231005T024810_20231005T025110_20231006T111032_0179_104_117_5760_PS1_O_NT_004,"2023-10-05 02:48:10",S3A,353,465,356,-13.405869495453,-65.186700140313
S3A_SL_1_RBT____20231005T024810_20231005T025110_20231006T111032_0179_104_117_5760_PS1_O_NT_004,"2023-10-05 02:48:10",S3A,323,489,290,-14.0386733724,-65.255229335582
S3A_SL_1_RBT____20231005T024810_20231005T025110_20231006T111032_0179_104_117_5760_PS1_O_NT_004,"2023-10-05 02:48:10",S3A,321,502,11,-16.521190637544,-64.741755335944
S3A_SL_1_RBT____20231005T024810_20231005T025110_20231006T111032_0179_104_117_5760_PS1_O_NT_004,"2023-10-05 02:48:10",S3A,344,520,191,-14.977208347207,-65.313011692989
S3A_SL_1_RBT____20231005T024810_20231005T025110_20231006T111032_0179_104_117_5760_PS1_O_NT_004,"2023-10-05 02:48:10",S3A,325,521,192,-14.970581782636,-65.324278821755
S3A_SL_1_RBT____20231005T024810_20231005T025110_20231006T111032_0179_104_117_5760_PS1_O_NT_004,"2023-10-05 02:48:10",S3A,323,521,432,-12.857346547239,-65.855842441391
S3A_SL_1_RBT____20231005T024810_20231005T025110_20231006T111032_0179_104_117_5760_PS1_O_NT_004,"2023-10-05 02:48:10",S3A,323,522,432,-12.85948502653,-65.864793741786
S3A_SL_1_RBT____20231005T024810_20231005T025110_20231006T111032_0179_104_117_5760_PS1_O_NT_004,"2023-10-05 02:48:10",S3A,332,601,277,-14.394056857162,-66.234338505637
S3A_SL_1_RBT____20231005T024810_20231005T025110_20231006T111032_0179_104_117_5760_PS1_O_NT_004,"2023-10-05 02:48:10",S3A,332,602,277,-14.396191591785,-66.243348046624
S3A_SL_1_RBT____20231005T024810_20231005T025110_20231006T111032_0179_104_117_5760_PS1_O_NT_004,"2023-10-05 02:48:10",S3A,334,616,813,-9.6966426174133,-67.517089971484
S3A_SL_1_RBT____20231005T024810_20231005T025110_20231006T111032_0179_104_117_5760_PS1_O_NT_004,"2023-10-05 02:48:10",S3A,335,621,267,-14.524802868388,-66.392663727264
S3A_SL_1_RBT____20231005T024810_20231005T025110_20231006T111032_0179_104_117_5760_PS1_O_NT_004,"2023-10-05 02:48:10",S3A,335,621,268,-14.515986589057,-66.394856406935
S3A_SL_1_RBT____20231005T024810_20231005T025110_20231006T111032_0179_104_117_5760_PS1_O_NT_004,"2023-10-05 02:48:10",S3A,324,622,349,-13.803885151178,-66.580766250261
S3A_SL_1_RBT____20231005T024810_20231005T025110_20231006T111032_0179_104_117_5760_PS1_O_NT_004,"2023-10-05 02:48:10",S3A,334,623,349,-13.80600062772,-66.589758521904
S3A_SL_1_RBT____20231005T024810_20231005T025110_20231006T111032_0179_104_117_5760_PS1_O_NT_004,"2023-10-05 02:48:10",S3A,334,623,350,-13.797181725101,-66.591934138679
S3A_SL_1_RBT____20231005T024810_20231005T025110_20231006T111032_0179_104_117_5760_PS1_O_NT_004,"2023-10-05 02:48:10",S3A,323,630,269,-14.526289943673,-66.47821009119
S3A_SL_1_RBT____20231005T024810_20231005T025110_20231006T111032_0179_104_117_5760_PS1_O_NT_004,"2023-10-05 02:48:10",S3A,327,630,270,-14.517472656476,-66.480399649725
S3A_SL_1_RBT____20231005T024810_20231005T025110_20231006T111032_0179_104_117_5760_PS1_O_NT_004,"2023-10-05 02:48:10",S3A,328,631,797,-9.8689595633986,-67.616687745549
S3A_SL_1_RBT____20231005T024810_20231005T025110_20231006T111032_0179_104_117_5760_PS1_O_NT_004,"2023-10-05 02:48:10",S3A,328,632,797,-9.8710278098787,-67.625562772723
S3A_SL_1_RBT____20231005T024810_20231005T025110_20231006T111032_0179_104_117_5760_PS1_O_NT_004,"2023-10-05 02:48:10",S3A,367,676,236,-14.914719543865,-66.821378732762
S3A_SL_1_RBT____20231005T024810_20231005T025110_20231006T111032_0179_104_117_5760_PS1_O_NT_004,"2023-10-05 02:48:10",S3A,331,682,225,-15.024424726873,-66.851631965499
S3A_SL_1_RBT____20231005T024810_20231005T025110_20231006T111032_0179_104_117_5760_PS1_O_NT_004,"2023-10-05 02:48:10",S3A,330,684,248,-14.82573783384,-66.919795473751
S3A_SL_1_RBT____20231005T024810_20231005T025110_20231006T111032_0179_104_117_5760_PS1_O_NT_004,"2023-10-05 02:48:10",S3A,347,685,248,-14.827843483424,-66.928830595961
S3A_SL_1_RBT____20231005T024810_20231005T025110_20231006T111032_0179_104_117_5760_PS1_O_NT_004,"2023-10-05 02:48:10",S3A,360,691,227,-15.025747860362,-66.937377684522
S3A_SL_1_RBT____20231005T024810_20231005T025110_20231006T111032_0179_104_117_5760_PS1_O_NT_004,"2023-10-05 02:48:10",S3A,360,692,227,-15.027853674498,-66.94642090893
S3A_SL_1_RBT____20231005T024810_20231005T025110_20231006T111032_0179_104_117_5760_PS1_O_NT_004,"2023-10-05 02:48:10",S3A,391,698,295,-14.440438863693,-67.148108477015
